state,state_string,value,mo,sc,ua,pd,ad
,Unconscious,-0.454256221639002,,,,,
34455,34455,-0.289962782211407,3,4,4,5,5
34511,34511,0.592655285502211,3,4,5,1,1
34512,34512,0.531635817466096,3,4,5,1,2
34513,34513,0.479374354278636,3,4,5,1,3
34514,34514,0.247027597333983,3,4,5,1,4
34515,34515,0.153950045667844,3,4,5,1,5
34521,34521,0.525577572028404,3,4,5,2,1
34522,34522,0.464558103992289,3,4,5,2,2
34523,34523,0.412296640804828,3,4,5,2,3
34524,34524,0.179949883860176,3,4,5,2,4
34525,34525,0.0868723321940371,3,4,5,2,5
34531,34531,0.468127391516577,3,4,5,3,1
34532,34532,0.407107923480463,3,4,5,3,2
34533,34533,0.354846460293002,3,4,5,3,3
34534,34534,0.12249970334835,3,4,5,3,4
34535,34535,0.0294221516822111,3,4,5,3,5
34541,34541,0.212712362665827,3,4,5,4,1
34542,34542,0.151692894629712,3,4,5,4,2
34543,34543,0.0994314314422516,3,4,5,4,3
34544,34544,-0.132915325502401,3,4,5,4,4
34545,34545,-0.22599287716854,3,4,5,4,5
34551,34551,0.110393716790226,3,4,5,5,1
34552,34552,0.0493742487541116,3,4,5,5,2
34553,34553,-0.00288721443334894,3,4,5,5,3
34554,34554,-0.235233971378001,3,4,5,5,4
34555,34555,-0.32831152304414,3,4,5,5,5
35111,35111,0.738301600983732,3,5,1,1,1
35112,35112,0.677282132947617,3,5,1,1,2
35113,35113,0.625020669760156,3,5,1,1,3
35114,35114,0.392673912815504,3,5,1,1,4
35115,35115,0.299596361149365,3,5,1,1,5
35121,35121,0.671223887509924,3,5,1,2,1
35122,35122,0.61020441947381,3,5,1,2,2
35123,35123,0.557942956286349,3,5,1,2,3
35124,35124,0.325596199341697,3,5,1,2,4
35125,35125,0.232518647675558,3,5,1,2,5
35131,35131,0.613773706998098,3,5,1,3,1
35132,35132,0.552754238961984,3,5,1,3,2
35133,35133,0.500492775774523,3,5,1,3,3
35134,35134,0.268146018829871,3,5,1,3,4
35135,35135,0.175068467163732,3,5,1,3,5
35141,35141,0.358358678147348,3,5,1,4,1
35142,35142,0.297339210111233,3,5,1,4,2
35143,35143,0.245077746923772,3,5,1,4,3
35144,35144,0.0127309899791201,3,5,1,4,4
35145,35145,-0.0803465616870189,3,5,1,4,5
35151,35151,0.256040032271747,3,5,1,5,1
35152,35152,0.195020564235632,3,5,1,5,2
35153,35153,0.142759101048172,3,5,1,5,3
35154,35154,-0.0895876558964803,3,5,1,5,4
35155,35155,-0.182665207562619,3,5,1,5,5
35211,35211,0.713161062544757,3,5,2,1,1
35212,35212,0.652141594508642,3,5,2,1,2
35213,35213,0.599880131321182,3,5,2,1,3
35214,35214,0.367533374376529,3,5,2,1,4
35215,35215,0.27445582271039,3,5,2,1,5
35221,35221,0.64608334907095,3,5,2,2,1
35222,35222,0.585063881034835,3,5,2,2,2
35223,35223,0.532802417847375,3,5,2,2,3
35224,35224,0.300455660902722,3,5,2,2,4
35225,35225,0.207378109236583,3,5,2,2,5
35231,35231,0.588633168559124,3,5,2,3,1
35232,35232,0.527613700523009,3,5,2,3,2
35233,35233,0.475352237335549,3,5,2,3,3
35234,35234,0.243005480390896,3,5,2,3,4
35235,35235,0.149927928724757,3,5,2,3,5
35241,35241,0.333218139708373,3,5,2,4,1
35242,35242,0.272198671672258,3,5,2,4,2
35243,35243,0.219937208484798,3,5,2,4,3
35244,35244,-0.0124095484598544,3,5,2,4,4
35245,35245,-0.105487100125993,3,5,2,4,5
35251,35251,0.230899493832772,3,5,2,5,1
35252,35252,0.169880025796658,3,5,2,5,2
35253,35253,0.117618562609197,3,5,2,5,3
35254,35254,-0.114728194335455,3,5,2,5,4
35255,35255,-0.207805746001594,3,5,2,5,5
35311,35311,0.691628896394705,3,5,3,1,1
35312,35312,0.63060942835859,3,5,3,1,2
35313,35313,0.57834796517113,3,5,3,1,3
35314,35314,0.346001208226477,3,5,3,1,4
35315,35315,0.252923656560338,3,5,3,1,5
35321,35321,0.624551182920898,3,5,3,2,1
35322,35322,0.563531714884783,3,5,3,2,2
35323,35323,0.511270251697323,3,5,3,2,3
35324,35324,0.27892349475267,3,5,3,2,4
35325,35325,0.185845943086531,3,5,3,2,5
35331,35331,0.567101002409072,3,5,3,3,1
35332,35332,0.506081534372957,3,5,3,3,2
35333,35333,0.453820071185497,3,5,3,3,3
35334,35334,0.221473314240844,3,5,3,3,4
35335,35335,0.128395762574705,3,5,3,3,5
35341,35341,0.311685973558321,3,5,3,4,1
35342,35342,0.250666505522207,3,5,3,4,2
35343,35343,0.198405042334746,3,5,3,4,3
35344,35344,-0.0339417146099064,3,5,3,4,4
35345,35345,-0.127019266276045,3,5,3,4,5
35351,35351,0.20936732768272,3,5,3,5,1
35352,35352,0.148347859646606,3,5,3,5,2
35353,35353,0.0960863964591453,3,5,3,5,3
35354,35354,-0.136260360485507,3,5,3,5,4
35355,35355,-0.229337912151646,3,5,3,5,5
35411,35411,0.595900061612322,3,5,4,1,1
35412,35412,0.534880593576207,3,5,4,1,2
35413,35413,0.482619130388747,3,5,4,1,3
35414,35414,0.250272373444094,3,5,4,1,4
35415,35415,0.157194821777955,3,5,4,1,5
35421,35421,0.528822348138515,3,5,4,2,1
35422,35422,0.4678028801024,3,5,4,2,2
35423,35423,0.41554141691494,3,5,4,2,3
35424,35424,0.183194659970287,3,5,4,2,4
35425,35425,0.0901171083041483,3,5,4,2,5
35431,35431,0.471372167626689,3,5,4,3,1
35432,35432,0.410352699590574,3,5,4,3,2
35433,35433,0.358091236403113,3,5,4,3,3
35434,35434,0.125744479458461,3,5,4,3,4
35435,35435,0.0326669277923222,3,5,4,3,5
35441,35441,0.215957138775938,3,5,4,4,1
35442,35442,0.154937670739823,3,5,4,4,2
35443,35443,0.102676207552363,3,5,4,4,3
35444,35444,-0.12967054939229,3,5,4,4,4
35445,35445,-0.222748101058429,3,5,4,4,5
35451,35451,0.113638492900337,3,5,4,5,1
35452,35452,0.0526190248642228,3,5,4,5,2
35453,35453,0.000357561676762264,3,5,4,5,3
35454,35454,-0.23198919526789,3,5,4,5,4
35455,35455,-0.325066746934029,3,5,4,5,5
35511,35511,0.557551320779588,3,5,5,1,1
35512,35512,0.496531852743474,3,5,5,1,2
35513,35513,0.444270389556013,3,5,5,1,3
35514,35514,0.211923632611361,3,5,5,1,4
35515,35515,0.118846080945222,3,5,5,1,5
35521,35521,0.490473607305781,3,5,5,2,1
35522,35522,0.429454139269667,3,5,5,2,2
35523,35523,0.377192676082206,3,5,5,2,3
35524,35524,0.144845919137554,3,5,5,2,4
35525,35525,0.051768367471415,3,5,5,2,5
35531,35531,0.433023426793955,3,5,5,3,1
35532,35532,0.372003958757841,3,5,5,3,2
35533,35533,0.31974249557038,3,5,5,3,3
35534,35534,0.0873957386257278,3,5,5,3,4
35535,35535,-0.00568181304041115,3,5,5,3,5
35541,35541,0.177608397943205,3,5,5,4,1
35542,35542,0.11658892990709,3,5,5,4,2
35543,35543,0.0643274667196295,3,5,5,4,3
35544,35544,-0.168019290225023,3,5,5,4,4
35545,35545,-0.261096841891162,3,5,5,4,5
35551,35551,0.0752897520676039,3,5,5,5,1
35552,35552,0.0142702840314893,3,5,5,5,2
35553,35553,-0.0379911791559713,3,5,5,5,3
35554,35554,-0.270337936100624,3,5,5,5,4
35555,35555,-0.363415487766763,3,5,5,5,5
41111,41111,0.783644992494232,4,1,1,1,1
41112,41112,0.722625524458117,4,1,1,1,2
41113,41113,0.670364061270656,4,1,1,1,3
41114,41114,0.438017304326004,4,1,1,1,4
41115,41115,0.344939752659865,4,1,1,1,5
41121,41121,0.716567279020425,4,1,1,2,1
41122,41122,0.65554781098431,4,1,1,2,2
41123,41123,0.603286347796849,4,1,1,2,3
41124,41124,0.370939590852197,4,1,1,2,4
41125,41125,0.277862039186058,4,1,1,2,5
41131,41131,0.659117098508598,4,1,1,3,1
41132,41132,0.598097630472484,4,1,1,3,2
41133,41133,0.545836167285023,4,1,1,3,3
41134,41134,0.313489410340371,4,1,1,3,4
41135,41135,0.220411858674232,4,1,1,3,5
41141,41141,0.403702069657848,4,1,1,4,1
41142,41142,0.342682601621733,4,1,1,4,2
41143,41143,0.290421138434273,4,1,1,4,3
41144,41144,0.0580743814896202,4,1,1,4,4
41145,41145,-0.0350031701765188,4,1,1,4,5
41151,41151,0.301383423782247,4,1,1,5,1
41152,41152,0.240363955746132,4,1,1,5,2
41153,41153,0.188102492558672,4,1,1,5,3
41154,41154,-0.0442442643859804,4,1,1,5,4
41155,41155,-0.137321816052119,4,1,1,5,5
41211,41211,0.758504454055257,4,1,2,1,1
41212,41212,0.697484986019142,4,1,2,1,2
41213,41213,0.645223522831682,4,1,2,1,3
41214,41214,0.412876765887029,4,1,2,1,4
41215,41215,0.319799214220891,4,1,2,1,5
41221,41221,0.69142674058145,4,1,2,2,1
41222,41222,0.630407272545335,4,1,2,2,2
41223,41223,0.578145809357875,4,1,2,2,3
41224,41224,0.345799052413222,4,1,2,2,4
41225,41225,0.252721500747083,4,1,2,2,5
41231,41231,0.633976560069624,4,1,2,3,1
41232,41232,0.572957092033509,4,1,2,3,2
41233,41233,0.520695628846049,4,1,2,3,3
41234,41234,0.288348871901396,4,1,2,3,4
41235,41235,0.195271320235257,4,1,2,3,5
41241,41241,0.378561531218873,4,1,2,4,1
41242,41242,0.317542063182759,4,1,2,4,2
41243,41243,0.265280599995298,4,1,2,4,3
41244,41244,0.0329338430506456,4,1,2,4,4
41245,41245,-0.0601437086154932,4,1,2,4,5
41251,41251,0.276242885343272,4,1,2,5,1
41252,41252,0.215223417307158,4,1,2,5,2
41253,41253,0.162961954119697,4,1,2,5,3
41254,41254,-0.0693848028249551,4,1,2,5,4
41255,41255,-0.162462354491094,4,1,2,5,5
41311,41311,0.736972287905205,4,1,3,1,1
41312,41312,0.67595281986909,4,1,3,1,2
41313,41313,0.62369135668163,4,1,3,1,3
41314,41314,0.391344599736977,4,1,3,1,4
41315,41315,0.298267048070839,4,1,3,1,5
41321,41321,0.669894574431398,4,1,3,2,1
41322,41322,0.608875106395283,4,1,3,2,2
41323,41323,0.556613643207823,4,1,3,2,3
41324,41324,0.32426688626317,4,1,3,2,4
41325,41325,0.231189334597032,4,1,3,2,5
41331,41331,0.612444393919572,4,1,3,3,1
41332,41332,0.551424925883457,4,1,3,3,2
41333,41333,0.499163462695997,4,1,3,3,3
41334,41334,0.266816705751344,4,1,3,3,4
41335,41335,0.173739154085205,4,1,3,3,5
41341,41341,0.357029365068821,4,1,3,4,1
41342,41342,0.296009897032706,4,1,3,4,2
41343,41343,0.243748433845246,4,1,3,4,3
41344,41344,0.0114016769005936,4,1,3,4,4
41345,41345,-0.0816758747655453,4,1,3,4,5
41351,41351,0.25471071919322,4,1,3,5,1
41352,41352,0.193691251157106,4,1,3,5,2
41353,41353,0.141429787969645,4,1,3,5,3
41354,41354,-0.0909169689750071,4,1,3,5,4
41355,41355,-0.183994520641146,4,1,3,5,5
41411,41411,0.641243453122822,4,1,4,1,1
41412,41412,0.580223985086707,4,1,4,1,2
41413,41413,0.527962521899247,4,1,4,1,3
41414,41414,0.295615764954594,4,1,4,1,4
41415,41415,0.202538213288455,4,1,4,1,5
41421,41421,0.574165739649015,4,1,4,2,1
41422,41422,0.5131462716129,4,1,4,2,2
41423,41423,0.46088480842544,4,1,4,2,3
41424,41424,0.228538051480787,4,1,4,2,4
41425,41425,0.135460499814648,4,1,4,2,5
41431,41431,0.516715559137189,4,1,4,3,1
41432,41432,0.455696091101074,4,1,4,3,2
41433,41433,0.403434627913614,4,1,4,3,3
41434,41434,0.171087870968961,4,1,4,3,4
41435,41435,0.0780103193028222,4,1,4,3,5
41441,41441,0.261300530286438,4,1,4,4,1
41442,41442,0.200281062250323,4,1,4,4,2
41443,41443,0.148019599062863,4,1,4,4,3
41444,41444,-0.0843271578817895,4,1,4,4,4
41445,41445,-0.177404709547928,4,1,4,4,5
41451,41451,0.158981884410837,4,1,4,5,1
41452,41452,0.0979624163747227,4,1,4,5,2
41453,41453,0.0457009531872622,4,1,4,5,3
41454,41454,-0.18664580375739,4,1,4,5,4
41455,41455,-0.279723355423529,4,1,4,5,5
41511,41511,0.602894712290088,4,1,5,1,1
41512,41512,0.541875244253974,4,1,5,1,2
41513,41513,0.489613781066513,4,1,5,1,3
41514,41514,0.257267024121861,4,1,5,1,4
41515,41515,0.164189472455722,4,1,5,1,5
41521,41521,0.535816998816281,4,1,5,2,1
41522,41522,0.474797530780167,4,1,5,2,2
41523,41523,0.422536067592706,4,1,5,2,3
41524,41524,0.190189310648054,4,1,5,2,4
41525,41525,0.097111758981915,4,1,5,2,5
41531,41531,0.478366818304455,4,1,5,3,1
41532,41532,0.417347350268341,4,1,5,3,2
41533,41533,0.36508588708088,4,1,5,3,3
41534,41534,0.132739130136228,4,1,5,3,4
41535,41535,0.0396615784700889,4,1,5,3,5
41541,41541,0.222951789453705,4,1,5,4,1
41542,41542,0.16193232141759,4,1,5,4,2
41543,41543,0.109670858230129,4,1,5,4,3
41544,41544,-0.122675898714523,4,1,5,4,4
41545,41545,-0.215753450380662,4,1,5,4,5
41551,41551,0.120633143578104,4,1,5,5,1
41552,41552,0.0596136755419895,4,1,5,5,2
41553,41553,0.00735221235452899,4,1,5,5,3
41554,41554,-0.224994544590123,4,1,5,5,4
41555,41555,-0.318072096256262,4,1,5,5,5
42111,42111,0.760631653456091,4,2,1,1,1
42112,42112,0.699612185419976,4,2,1,1,2
42113,42113,0.647350722232515,4,2,1,1,3
42114,42114,0.415003965287863,4,2,1,1,4
42115,42115,0.321926413621724,4,2,1,1,5
42121,42121,0.693553939982284,4,2,1,2,1
42122,42122,0.632534471946169,4,2,1,2,2
42123,42123,0.580273008758709,4,2,1,2,3
42124,42124,0.347926251814056,4,2,1,2,4
42125,42125,0.254848700147917,4,2,1,2,5
42131,42131,0.636103759470457,4,2,1,3,1
42132,42132,0.575084291434343,4,2,1,3,2
42133,42133,0.522822828246882,4,2,1,3,3
42134,42134,0.29047607130223,4,2,1,3,4
42135,42135,0.197398519636091,4,2,1,3,5
42141,42141,0.380688730619707,4,2,1,4,1
42142,42142,0.319669262583592,4,2,1,4,2
42143,42143,0.267407799396132,4,2,1,4,3
42144,42144,0.0350610424514792,4,2,1,4,4
42145,42145,-0.0580165092146598,4,2,1,4,5
42151,42151,0.278370084744106,4,2,1,5,1
42152,42152,0.217350616707992,4,2,1,5,2
42153,42153,0.165089153520531,4,2,1,5,3
42154,42154,-0.0672576034241212,4,2,1,5,4
42155,42155,-0.16033515509026,4,2,1,5,5
42211,42211,0.735491115017116,4,2,2,1,1
42212,42212,0.674471646981001,4,2,2,1,2
42213,42213,0.622210183793541,4,2,2,1,3
42214,42214,0.389863426848889,4,2,2,1,4
42215,42215,0.29678587518275,4,2,2,1,5
42221,42221,0.668413401543309,4,2,2,2,1
42222,42222,0.607393933507194,4,2,2,2,2
42223,42223,0.555132470319734,4,2,2,2,3
42224,42224,0.322785713375082,4,2,2,2,4
42225,42225,0.229708161708943,4,2,2,2,5
42231,42231,0.610963221031483,4,2,2,3,1
42232,42232,0.549943752995368,4,2,2,3,2
42233,42233,0.497682289807908,4,2,2,3,3
42234,42234,0.265335532863255,4,2,2,3,4
42235,42235,0.172257981197116,4,2,2,3,5
42241,42241,0.355548192180732,4,2,2,4,1
42242,42242,0.294528724144618,4,2,2,4,2
42243,42243,0.242267260957157,4,2,2,4,3
42244,42244,0.00992050401250466,4,2,2,4,4
42245,42245,-0.0831570476536343,4,2,2,4,5
42251,42251,0.253229546305132,4,2,2,5,1
42252,42252,0.192210078269017,4,2,2,5,2
42253,42253,0.139948615081556,4,2,2,5,3
42254,42254,-0.0923981418630959,4,2,2,5,4
42255,42255,-0.185475693529235,4,2,2,5,5
42311,42311,0.713958948867064,4,2,3,1,1
42312,42312,0.652939480830949,4,2,3,1,2
42313,42313,0.600678017643489,4,2,3,1,3
42314,42314,0.368331260698837,4,2,3,1,4
42315,42315,0.275253709032698,4,2,3,1,5
42321,42321,0.646881235393257,4,2,3,2,1
42322,42322,0.585861767357142,4,2,3,2,2
42323,42323,0.533600304169682,4,2,3,2,3
42324,42324,0.30125354722503,4,2,3,2,4
42325,42325,0.208175995558891,4,2,3,2,5
42331,42331,0.589431054881431,4,2,3,3,1
42332,42332,0.528411586845316,4,2,3,3,2
42333,42333,0.476150123657856,4,2,3,3,3
42334,42334,0.243803366713203,4,2,3,3,4
42335,42335,0.150725815047064,4,2,3,3,5
42341,42341,0.33401602603068,4,2,3,4,1
42342,42342,0.272996557994566,4,2,3,4,2
42343,42343,0.220735094807105,4,2,3,4,3
42344,42344,-0.0116116621375473,4,2,3,4,4
42345,42345,-0.104689213803686,4,2,3,4,5
42351,42351,0.231697380155079,4,2,3,5,1
42352,42352,0.170677912118965,4,2,3,5,2
42353,42353,0.118416448931504,4,2,3,5,3
42354,42354,-0.113930308013148,4,2,3,5,4
42355,42355,-0.207007859679287,4,2,3,5,5
42411,42411,0.618230114084681,4,2,4,1,1
42412,42412,0.557210646048566,4,2,4,1,2
42413,42413,0.504949182861106,4,2,4,1,3
42414,42414,0.272602425916453,4,2,4,1,4
42415,42415,0.179524874250314,4,2,4,1,5
42421,42421,0.551152400610874,4,2,4,2,1
42422,42422,0.490132932574759,4,2,4,2,2
42423,42423,0.437871469387299,4,2,4,2,3
42424,42424,0.205524712442646,4,2,4,2,4
42425,42425,0.112447160776507,4,2,4,2,5
42431,42431,0.493702220099048,4,2,4,3,1
42432,42432,0.432682752062933,4,2,4,3,2
42433,42433,0.380421288875473,4,2,4,3,3
42434,42434,0.14807453193082,4,2,4,3,4
42435,42435,0.0549969802646813,4,2,4,3,5
42441,42441,0.238287191248297,4,2,4,4,1
42442,42442,0.177267723212182,4,2,4,4,2
42443,42443,0.125006260024722,4,2,4,4,3
42444,42444,-0.107340496919931,4,2,4,4,4
42445,42445,-0.20041804858607,4,2,4,4,5
42451,42451,0.135968545372696,4,2,4,5,1
42452,42452,0.0749490773365818,4,2,4,5,2
42453,42453,0.0226876141491214,4,2,4,5,3
42454,42454,-0.209659142795531,4,2,4,5,4
42455,42455,-0.30273669446167,4,2,4,5,5
42511,42511,0.579881373251947,4,2,5,1,1
42512,42512,0.518861905215833,4,2,5,1,2
42513,42513,0.466600442028372,4,2,5,1,3
42514,42514,0.23425368508372,4,2,5,1,4
42515,42515,0.141176133417581,4,2,5,1,5
42521,42521,0.512803659778141,4,2,5,2,1
42522,42522,0.451784191742026,4,2,5,2,2
42523,42523,0.399522728554565,4,2,5,2,3
42524,42524,0.167175971609913,4,2,5,2,4
42525,42525,0.0740984199437741,4,2,5,2,5
42531,42531,0.455353479266314,4,2,5,3,1
42532,42532,0.3943340112302,4,2,5,3,2
42533,42533,0.342072548042739,4,2,5,3,3
42534,42534,0.109725791098087,4,2,5,3,4
42535,42535,0.0166482394319479,4,2,5,3,5
42541,42541,0.199938450415564,4,2,5,4,1
42542,42542,0.138918982379449,4,2,5,4,2
42543,42543,0.0866575191919886,4,2,5,4,3
42544,42544,-0.145689237752664,4,2,5,4,4
42545,42545,-0.238766789418803,4,2,5,4,5
42551,42551,0.0976198045399631,4,2,5,5,1
42552,42552,0.0366003365038485,4,2,5,5,2
42553,42553,-0.015661126683612,4,2,5,5,3
42554,42554,-0.248007883628264,4,2,5,5,4
42555,42555,-0.341085435294403,4,2,5,5,5
43111,43111,0.740921373939224,4,3,1,1,1
43112,43112,0.679901905903109,4,3,1,1,2
43113,43113,0.627640442715648,4,3,1,1,3
43114,43114,0.395293685770996,4,3,1,1,4
43115,43115,0.302216134104857,4,3,1,1,5
43121,43121,0.673843660465417,4,3,1,2,1
43122,43122,0.612824192429302,4,3,1,2,2
43123,43123,0.560562729241841,4,3,1,2,3
43124,43124,0.328215972297189,4,3,1,2,4
43125,43125,0.23513842063105,4,3,1,2,5
43131,43131,0.61639347995359,4,3,1,3,1
43132,43132,0.555374011917476,4,3,1,3,2
43133,43133,0.503112548730015,4,3,1,3,3
43134,43134,0.270765791785363,4,3,1,3,4
43135,43135,0.177688240119224,4,3,1,3,5
43141,43141,0.36097845110284,4,3,1,4,1
43142,43142,0.299958983066725,4,3,1,4,2
43143,43143,0.247697519879265,4,3,1,4,3
43144,43144,0.0153507629346122,4,3,1,4,4
43145,43145,-0.0777267887315267,4,3,1,4,5
43151,43151,0.258659805227239,4,3,1,5,1
43152,43152,0.197640337191125,4,3,1,5,2
43153,43153,0.145378874003664,4,3,1,5,3
43154,43154,-0.0869678829409883,4,3,1,5,4
43155,43155,-0.180045434607127,4,3,1,5,5
43211,43211,0.715780835500249,4,3,2,1,1
43212,43212,0.654761367464134,4,3,2,1,2
43213,43213,0.602499904276674,4,3,2,1,3
43214,43214,0.370153147332021,4,3,2,1,4
43215,43215,0.277075595665883,4,3,2,1,5
43221,43221,0.648703122026442,4,3,2,2,1
43222,43222,0.587683653990327,4,3,2,2,2
43223,43223,0.535422190802867,4,3,2,2,3
43224,43224,0.303075433858214,4,3,2,2,4
43225,43225,0.209997882192075,4,3,2,2,5
43231,43231,0.591252941514616,4,3,2,3,1
43232,43232,0.530233473478501,4,3,2,3,2
43233,43233,0.477972010291041,4,3,2,3,3
43234,43234,0.245625253346388,4,3,2,3,4
43235,43235,0.152547701680249,4,3,2,3,5
43241,43241,0.335837912663865,4,3,2,4,1
43242,43242,0.274818444627751,4,3,2,4,2
43243,43243,0.22255698144029,4,3,2,4,3
43244,43244,-0.00978977550436233,4,3,2,4,4
43245,43245,-0.102867327170501,4,3,2,4,5
43251,43251,0.233519266788265,4,3,2,5,1
43252,43252,0.17249979875215,4,3,2,5,2
43253,43253,0.120238335564689,4,3,2,5,3
43254,43254,-0.112108421379963,4,3,2,5,4
43255,43255,-0.205185973046102,4,3,2,5,5
43311,43311,0.694248669350197,4,3,3,1,1
43312,43312,0.633229201314082,4,3,3,1,2
43313,43313,0.580967738126622,4,3,3,1,3
43314,43314,0.348620981181969,4,3,3,1,4
43315,43315,0.255543429515831,4,3,3,1,5
43321,43321,0.62717095587639,4,3,3,2,1
43322,43322,0.566151487840275,4,3,3,2,2
43323,43323,0.513890024652815,4,3,3,2,3
43324,43324,0.281543267708163,4,3,3,2,4
43325,43325,0.188465716042024,4,3,3,2,5
43331,43331,0.569720775364564,4,3,3,3,1
43332,43332,0.508701307328449,4,3,3,3,2
43333,43333,0.456439844140989,4,3,3,3,3
43334,43334,0.224093087196336,4,3,3,3,4
43335,43335,0.131015535530197,4,3,3,3,5
43341,43341,0.314305746513813,4,3,3,4,1
43342,43342,0.253286278477698,4,3,3,4,2
43343,43343,0.201024815290238,4,3,3,4,3
43344,43344,-0.0313219416544144,4,3,3,4,4
43345,43345,-0.124399493320553,4,3,3,4,5
43351,43351,0.211987100638213,4,3,3,5,1
43352,43352,0.150967632602098,4,3,3,5,2
43353,43353,0.0987061694146375,4,3,3,5,3
43354,43354,-0.133640587530015,4,3,3,5,4
43355,43355,-0.226718139196154,4,3,3,5,5
43411,43411,0.598519834567814,4,3,4,1,1
43412,43412,0.537500366531699,4,3,4,1,2
43413,43413,0.485238903344239,4,3,4,1,3
43414,43414,0.252892146399586,4,3,4,1,4
43415,43415,0.159814594733447,4,3,4,1,5
43421,43421,0.531442121094007,4,3,4,2,1
43422,43422,0.470422653057892,4,3,4,2,2
43423,43423,0.418161189870432,4,3,4,2,3
43424,43424,0.185814432925779,4,3,4,2,4
43425,43425,0.0927368812596404,4,3,4,2,5
43431,43431,0.473991940582181,4,3,4,3,1
43432,43432,0.412972472546066,4,3,4,3,2
43433,43433,0.360711009358606,4,3,4,3,3
43434,43434,0.128364252413953,4,3,4,3,4
43435,43435,0.0352867007478143,4,3,4,3,5
43441,43441,0.21857691173143,4,3,4,4,1
43442,43442,0.157557443695315,4,3,4,4,2
43443,43443,0.105295980507855,4,3,4,4,3
43444,43444,-0.127050776436797,4,3,4,4,4
43445,43445,-0.220128328102936,4,3,4,4,5
43451,43451,0.116258265855829,4,3,4,5,1
43452,43452,0.0552387978197148,4,3,4,5,2
43453,43453,0.00297733463225425,4,3,4,5,3
43454,43454,-0.229369422312398,4,3,4,5,4
43455,43455,-0.322446973978537,4,3,4,5,5
43511,43511,0.560171093735081,4,3,5,1,1
43512,43512,0.499151625698966,4,3,5,1,2
43513,43513,0.446890162511505,4,3,5,1,3
43514,43514,0.214543405566853,4,3,5,1,4
43515,43515,0.121465853900714,4,3,5,1,5
43521,43521,0.493093380261274,4,3,5,2,1
43522,43522,0.432073912225159,4,3,5,2,2
43523,43523,0.379812449037698,4,3,5,2,3
43524,43524,0.147465692093046,4,3,5,2,4
43525,43525,0.0543881404269071,4,3,5,2,5
43531,43531,0.435643199749447,4,3,5,3,1
43532,43532,0.374623731713333,4,3,5,3,2
43533,43533,0.322362268525872,4,3,5,3,3
43534,43534,0.0900155115812199,4,3,5,3,4
43535,43535,-0.00306204008491906,4,3,5,3,5
43541,43541,0.180228170898697,4,3,5,4,1
43542,43542,0.119208702862582,4,3,5,4,2
43543,43543,0.0669472396751215,4,3,5,4,3
43544,43544,-0.165399517269531,4,3,5,4,4
43545,43545,-0.25847706893567,4,3,5,4,5
43551,43551,0.0779095250230961,4,3,5,5,1
43552,43552,0.0168900569869815,4,3,5,5,2
43553,43553,-0.035371406200479,4,3,5,5,3
43554,43554,-0.267718163145131,4,3,5,5,4
43555,43555,-0.36079571481127,4,3,5,5,5
44111,44111,0.653292378405944,4,4,1,1,1
44112,44112,0.592272910369829,4,4,1,1,2
44113,44113,0.540011447182368,4,4,1,1,3
44114,44114,0.307664690237716,4,4,1,1,4
44115,44115,0.214587138571577,4,4,1,1,5
44121,44121,0.586214664932136,4,4,1,2,1
44122,44122,0.525195196896022,4,4,1,2,2
44123,44123,0.472933733708561,4,4,1,2,3
44124,44124,0.240586976763909,4,4,1,2,4
44125,44125,0.14750942509777,4,4,1,2,5
44131,44131,0.52876448442031,4,4,1,3,1
44132,44132,0.467745016384196,4,4,1,3,2
44133,44133,0.415483553196735,4,4,1,3,3
44134,44134,0.183136796252083,4,4,1,3,4
44135,44135,0.0900592445859438,4,4,1,3,5
44141,44141,0.27334945556956,4,4,1,4,1
44142,44142,0.212329987533445,4,4,1,4,2
44143,44143,0.160068524345985,4,4,1,4,3
44144,44144,-0.072278232598668,4,4,1,4,4
44145,44145,-0.165355784264807,4,4,1,4,5
44151,44151,0.171030809693959,4,4,1,5,1
44152,44152,0.110011341657844,4,4,1,5,2
44153,44153,0.0577498784703839,4,4,1,5,3
44154,44154,-0.174596878474268,4,4,1,5,4
44155,44155,-0.267674430140408,4,4,1,5,5
44211,44211,0.628151839966969,4,4,2,1,1
44212,44212,0.567132371930854,4,4,2,1,2
44213,44213,0.514870908743394,4,4,2,1,3
44214,44214,0.282524151798741,4,4,2,1,4
44215,44215,0.189446600132602,4,4,2,1,5
44221,44221,0.561074126493162,4,4,2,2,1
44222,44222,0.500054658457047,4,4,2,2,2
44223,44223,0.447793195269587,4,4,2,2,3
44224,44224,0.215446438324934,4,4,2,2,4
44225,44225,0.122368886658795,4,4,2,2,5
44231,44231,0.503623945981336,4,4,2,3,1
44232,44232,0.442604477945221,4,4,2,3,2
44233,44233,0.390343014757761,4,4,2,3,3
44234,44234,0.157996257813108,4,4,2,3,4
44235,44235,0.0649187061469693,4,4,2,3,5
44241,44241,0.248208917130585,4,4,2,4,1
44242,44242,0.18718944909447,4,4,2,4,2
44243,44243,0.13492798590701,4,4,2,4,3
44244,44244,-0.0974187710376424,4,4,2,4,4
44245,44245,-0.190496322703781,4,4,2,4,5
44251,44251,0.145890271254984,4,4,2,5,1
44252,44252,0.0848708032188698,4,4,2,5,2
44253,44253,0.0326093400314093,4,4,2,5,3
